"","Sample.Name","replicateID.x","label","timepoint.x","date_time","mtabName","quantType","dilution_factor","combined_mtab_ID","r2_line","n_timepoints","Concentration_ngmL","df_adjusted_ngmL","mean_blank","blank_adj_concentration","Blank_adj_concentration_ngmL_inSample","Blank_adj_concentration_inSample_nM","cellNorm_blank_adj_concen_inSample_agCell","rain_pVal","rain_phase","rain_peak.shape","rain_period","isRAINsig","LR_pVal","LR_rSquared","LR_slope","isLRsig"
"2973","119_RP_filter_B_T46","B","46B",46,2022-07-30 08:00:00,"cytidine pos","MQ","original","cytidine pos MQ original",0.99834267919947,24,14.7323280849663,14.7323280849663,0,14.7323280849663,0.0743966796194719,0.305882244961236,1.37166925991586,1.9134655552702e-09,10,12,24,1,0.207879962890191,0.0225626756746138,-0.0309163355947428,0
"2974","119_RP_filter_B_T46","B","46B",46,2022-07-30 08:00:00,"cytosine","MQ","original","cytosine MQ original",0.998695224686736,11,0.855459455371822,0.855459455371822,0,0.855459455371822,0.00431997866607998,0.0388836963643563,0.174366351409669,1,12,6,24,0,4.82395780535626e-06,0.259731988116063,0.00722000590227308,1
"2975","119_RP_filter_B_T46_DF10X","B","46B",46,2022-07-30 08:00:00,"glutamine","MQ","df10x","glutamine MQ df10x",0.996372947529935,22,2.89298938968416,28.9298938968416,0,28.9298938968416,0.14609286701027,0.999677480568424,4.48285865725751,0.0630679320986568,12,18,24,0,0.204120552622724,0.0229354757690122,-0.131049678237496,0
"2976","119_RP_filter_B_T46_DF10X","B","46B",46,2022-07-30 08:00:00,"glutathione oxidized","MQ","df10x","glutathione oxidized MQ df10x",0.976208939127493,24,125.983663765713,1259.83663765713,295.515202290471,964.321435366659,4.8697200105374,7.94887617409759,35.6451846372089,5.46970877766522e-09,10,12,24,1,0.0744224789066405,0.0447589332959028,1.37588151005958,0
"2977","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"4-hydroxybenzoic acid","MQ","original","4-hydroxybenzoic acid MQ original",0.998866482032652,21,0.533615932507217,0.533615932507217,0,0.533615932507217,0.00163981135513092,0.0118723671816603,0.0608839342649245,6.13374615921615e-05,10,14,24,1,0.000339628648381781,0.168642967040449,-0.00609609227219012,1
"2978","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"3-methyl-2-oxobutanoic acid","MQ","original","3-methyl-2-oxobutanoic acid MQ original",0.996791556627532,21,15.8799465108563,15.8799465108563,1.51598092142253,14.3639655894338,0.0441407245237092,0.319628707630045,1.63912157758997,0.000670471301658057,16,12,24,1,0.197585306216503,0.0236028430269088,0.0102829807751837,0
"2979","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"cytidine pos","MQ","original","cytidine pos MQ original",0.99834267919947,24,41.4937386285413,41.4937386285413,0,41.4937386285413,0.127511004872397,0.524262005067005,2.68852310290772,1.9134655552702e-09,10,12,24,1,0.207879962890191,0.0225626756746138,-0.0309163355947428,0
"2980","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"cytosine","MQ","original","cytosine MQ original",0.998695224686736,11,0.809335609070618,0.809335609070618,0,0.809335609070618,0.00248710287871295,0.0223861645248691,0.114800843717277,1,12,6,24,0,4.82395780535626e-06,0.259731988116063,0.00722000590227308,1
"2981","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"glutathione pos","MQ","original","glutathione pos MQ original",0.98510047956785,20,811.778453518808,811.778453518808,11.0312188422675,800.74723467654,2.46071064977902,8.00751919876024,41.0642010192833,0.000839380368363877,12,6,24,1,0.000464923444128181,0.161595953535665,0.70831385473409,1
"2982","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"guanine","MQ","original","guanine MQ original",0.991241977866956,16,1.33754983932262,1.33754983932262,0.464680231870751,0,0,0,0,0.9999975852081,10,6,24,0,0.761276746459022,0.00132710114971849,0.00247901821440256,0
"2983","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"guanosine pos","MQ","original","guanosine pos MQ original",0.999234170182166,24,2.2833206675474,2.2833206675474,0.035494384883712,2.24782628266369,0.00690761058305503,0.0243877754258305,0.125065515004259,0.0207147332965842,8,6,24,1,0.206196357758745,0.0227286546712215,0.000519545960654279,0
"2984","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"desthiobiotin","MQ","original","desthiobiotin MQ original",0.999988888265056,12,1.05546024223704,1.05546024223704,0,1.05546024223704,0.00324344830181044,0.0151379086241503,0.0776303006366681,0.00360594552745469,10,8,24,1,0.923206569326018,0.000133686403497989,8.19596108525018e-05,0
"2985","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"inosine 5-monophosphate pos","MQ","original","inosine 5-monophosphate pos MQ original",0.993768963842998,21,197.720229366323,197.720229366323,0,197.720229366323,0.607597819897555,1.54932253843373,7.94524378683963,1.32654614920799e-05,6,8,24,1,0.248319968699133,0.0189925916007248,0.0590303881266993,0
"2986","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"isoleucine","MQ","original","isoleucine MQ original",0.999160181657184,24,29.6154619878061,29.6154619878061,0.75525148392077,28.8602105038853,0.0886879457916105,0.676129799432877,3.46733230478398,6.13604097004068e-08,10,6,24,1,0.0253058021648195,0.0694489135365775,-0.0401633221140842,1
"2987","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"kynurenine","MQ","original","kynurenine MQ original",0.999705423078898,12,1.23124744923709,1.23124744923709,0,0,0,0,0,0.999999999999874,10,14,24,0,0.226237519401653,0.0208487270478438,0.000655217405060128,0
"2988","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"hexose-6-phosphate","MQ","original","hexose-6-phosphate MQ original",0.996909277100403,19,3.36166495810411,3.36166495810411,0,3.36166495810411,0.010330456859757,0.0339705914493818,0.174208161278881,0.0127698523927775,10,8,24,1,0.722985760365963,0.00180622962643505,0.00087165896476693,0
"2989","120_RP_filter_C_T46_DF500X","C","46C",46,2022-07-30 08:00:00,"glutamic acid neg","MQ","df500x","glutamic acid neg MQ df500x",0.95713219426349,24,412.410473007276,206205.236503638,0,206205.236503638,633.672399392888,4306.88778218506,22086.6040112055,0.000101536215005136,10,6,24,1,0.0105755717443562,0.0897400308537861,271.659746997047,1
"2990","120_RP_filter_C_T46_DF500X","C","46C",46,2022-07-30 08:00:00,"sucrose387 neg","MQ","df500x","sucrose387 neg MQ df500x",0.998306302694827,21,14.9626471861807,7481.32359309035,0,7481.32359309035,22.9902419174721,67.1640137816889,344.430839906097,2.20087323702796e-19,12,14,24,1,0.415125524850398,0.00950921089547059,14.8516456311456,0
"2991","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"NADP","MQ","original","NADP MQ original",0.99628573730501,23,345.195585015169,345.195585015169,14.8365329615526,330.359052053616,1.01519930689191,1.36559813143744,7.00306734070482,0.000870169553315365,6,8,24,1,0.00517801030061368,0.106360425803097,0.0780061884370908,1
"2992","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"nicotinamide","MQ","original","nicotinamide MQ original",0.984436596775552,17,15.2590110042435,15.2590110042435,0.833715976507935,14.4252950277356,0.0443291909903279,0.363211121774448,1.86262113730486,0.999999907380676,22,6,24,0,0.469316434353539,0.007505062875807,0.0113411919272465,0
"2993","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"pantothenic acid neg","MQ","original","pantothenic acid neg MQ original",0.999469507739185,21,1.05569634676423,1.05569634676423,0,1.05569634676423,0.00324417385526771,0.0136155363884153,0.0698232635303347,0.0427361065370099,10,14,24,1,0.0587081983547016,0.0501150936330056,0.00111737759158576,0
"2994","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"phenylalanine","MQ","original","phenylalanine MQ original",0.999612837799534,24,25.1151617512051,25.1151617512051,1.13405717778858,23.9811045734165,0.0736943655398417,0.446118805858961,2.28778874799467,4.88122008181451e-11,10,16,24,1,0.0104477240683733,0.090023359704463,-0.0401835679446262,1
"2995","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"proline","MQ","original","proline MQ original",0.995437210706399,24,166.209480067643,166.209480067643,0,166.209480067643,0.510764720732248,4.43641727379699,22.7508578143436,0.00184172083923247,4,14,24,1,0.234498635360995,0.0201300387363181,-0.123306350061881,0
"2996","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"s-(5'-adenosyl)-L-homocysteine pos","MQ","original","s-(5'-adenosyl)-L-homocysteine pos MQ original",0.994828985142145,24,14.9739017641075,14.9739017641075,0.645069092254485,14.328832671853,0.0440327604362856,0.11454634488251,0.58741715324364,3.57482306996061e-06,4,18,24,1,0.408945569150124,0.00976271481248913,-0.00185117722305494,0
"2997","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"succinic acid","MQ","original","succinic acid MQ original",0.998466043878416,21,38.1731423641724,38.1731423641724,34.8396795532737,0,0,0,0,0.227276189113368,4,18,24,0,0.0173431518296731,0.0782227068966008,-0.128903315192544,1
"2998","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"T_90to30","MQ","original","T_90to30 MQ original",0.993583473156185,13,39.2708771877814,39.2708771877814,0,0,0,0,0,0.999999998666677,8,8,24,0,0.35890347365449,0.0120377303199197,-0.0791421569831173,0
"2999","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"T_90to62","MQ","original","T_90to62 MQ original",0.834894951694514,23,1444.82992806201,1444.82992806201,0,1444.82992806201,4.43998834730638,49.860786379731,255.696340408877,0.274727956191941,8,8,24,0,0.324580445266978,0.0138650932787596,-3.29955477530593,0
"3000","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"tetrahydrobiopterin240","MQ","original","tetrahydrobiopterin240 MQ original",0.991476079045295,15,0,0,0,0,0,0,0,0.99999999942586,18,6,24,0,0.49120250020679,0.00679518049833896,-0.0550490282088122,0
"3001","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"thymidine","MQ","original","thymidine MQ original",0.995481186951323,24,18.4885917044294,18.4885917044294,0,18.4885917044294,0.0568157747368095,0.234553006385706,1.20283593018311,9.3466101832006e-18,16,12,24,1,0.788651033160565,0.00103336101703318,-0.00220643475577169,0
"3002","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"tryptophan","MQ","original","tryptophan MQ original",0.999473009771259,24,11.4099322051166,11.4099322051166,0,11.4099322051166,0.0350629268195081,0.171683527491104,0.880428346108225,2.34031038432103e-14,8,18,24,1,9.67392575602335e-05,0.196405640699265,-0.0170087975939358,1
"3003","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"tyrosine","MQ","original","tyrosine MQ original",0.999879954616746,24,55.963860574553,55.963860574553,1.74909476740153,54.2147658071515,0.166602950119238,0.919493074227262,4.71534909860134,2.15908302910301e-07,10,12,24,1,0.3009416916293,0.0152774790864839,-0.030669140817401,0
"3004","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"UDP-glucose","MQ","original","UDP-glucose MQ original",0.994904185641789,21,40.5683189983127,40.5683189983127,0,40.5683189983127,0.124667173709448,0.204281996017252,1.04759997957565,0.000624356867316913,4,18,24,1,0.0211946251516687,0.0735616032417874,-0.0431053657900931,1
"3005","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"uridine 5-monophosphate pos","MQ","original","uridine 5-monophosphate pos MQ original",0.998822078816997,24,81.3514058946542,81.3514058946542,0,81.3514058946542,0.249994333031115,0.679055637732215,3.48233660375495,3.21991504767415e-18,4,14,24,1,0.0697251061210879,0.0462255665386186,-0.0319173804964132,0
"3006","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"spermidine","MM","original","spermidine MM original",0.871885188537717,14,608.482406069949,608.482406069949,0,608.482406069949,1.86987737450547,12.8735103236177,66.018001659578,0.999999999965454,10,6,24,0,2.69092556089608e-06,0.271553578515262,0.795690757589424,1
"3007","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"threonine (isom. homoserine)","MM","original","threonine (isom. homoserine) MM original",0.90162151276754,13,216.273424983528,216.273424983528,0,216.273424983528,0.664612123619917,5.57934959385424,28.6120491992525,0.999999999999998,8,6,24,0,0.061351262300445,0.0491164848431755,2.2805120770656,0
"3008","120_RP_filter_C_T46_DF10X","C","46C",46,2022-07-30 08:00:00,"adenosine 5'-monophosphate pos","MQ","df10x","adenosine 5'-monophosphate pos MQ df10x",0.99173276805267,24,96.2937866455037,962.937866455037,65.34227279043,897.595593664607,2.75832739830494,7.05129965311352,36.1605110416078,1.85138040265035e-08,6,10,24,1,0.264300000881811,0.0177689759101211,0.166948829372144,0
"3009","120_RP_filter_C_T46_DF10X","C","46C",46,2022-07-30 08:00:00,"glutamine","MQ","df10x","glutamine MQ df10x",0.996372947529935,22,13.9400720876161,139.400720876161,0,139.400720876161,0.428380921709216,2.93130506164784,15.0323336494761,0.0630679320986568,12,18,24,0,0.204120552622724,0.0229354757690122,-0.131049678237496,0
"3010","120_RP_filter_C_T46_DF10X","C","46C",46,2022-07-30 08:00:00,"glutathione oxidized","MQ","df10x","glutathione oxidized MQ df10x",0.976208939127493,24,488.921309445855,4889.21309445855,295.515202290471,4593.69789216808,14.1165162183689,23.0424827683413,118.166578299186,5.46970877766522e-09,10,12,24,1,0.0744224789066405,0.0447589332959028,1.37588151005958,0
"3011","120_RP_filter_C_T46_DF10X","C","46C",46,2022-07-30 08:00:00,"n-acetylglutamic acid","MQ","df10x","n-acetylglutamic acid MQ df10x",0.997841713813574,24,304.031847909796,3040.31847909796,50.2558639152695,2990.06261518269,9.18851617846457,48.5727978985282,249.091271274503,0.00177910309320629,12,10,24,1,0.16290968019825,0.0276245677775954,0.742805546158466,0
"3012","120_RP_filter_C_T46_DF10X","C","46C",46,2022-07-30 08:00:00,"NAD","MQ","df10x","NAD MQ df10x",0.994288810881299,24,143.732386851754,1437.32386851754,300.882219638777,1136.44164887876,3.49230562048462,5.26401522464258,26.9949498699619,6.88174311421574e-10,12,12,24,1,0.215726656562131,0.0218092153085314,0.171411890689383,0
"3013","120_RP_filter_C_T46_DF10X","C","46C",46,2022-07-30 08:00:00,"s-adenosyl-l-methionine","MQ","df10x","s-adenosyl-l-methionine MQ df10x",0.954517832641744,24,102.38403076236,1023.8403076236,217.090548895197,806.749758728403,2.47915651411715,4.71009122089322,24.1543139532986,0.000307297787163179,6,12,24,1,0.956996563862371,4.1835205402955e-05,-0.00252119484284449,0
"3014","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"citric acid","MQ","original","citric acid MQ original",0.987589275516277,24,1893.86164025605,1893.86164025605,0,1893.86164025605,5.81987087257132,30.2928944023075,155.34817642209,0.00231968646396742,20,10,24,1,0.00642905655544855,0.101329039196751,1.25769387659888,1
"3015","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"adenine pos","MQ","original","adenine pos MQ original",0.974485231736213,18,5.79861564376528,5.79861564376528,0,5.79861564376528,0.0178192501337232,0.131867461953106,0.676243394631314,0.999999952406282,10,6,24,0,0.000212341445644036,0.179106122178472,0.0251601722760289,1
"3016","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"alpha-ketoglutaric acid","MQ","original","alpha-ketoglutaric acid MQ original",0.996373754795592,13,160.670364532999,160.670364532999,0,160.670364532999,0.493742919099726,2.93754711506262,15.0643441798083,0.999999999997642,10,6,24,0,0.255336321865806,0.0184439088040578,0.0678566226067568,0
"3017","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"aspartic acid neg","MQ","original","aspartic acid neg MQ original",0.999191010493507,18,11.7314023826202,11.7314023826202,0,11.7314023826202,0.0360508104550838,0.270855074794018,1.38900038355907,0.999956317746745,10,16,24,0,0.793903476926343,0.00098149229697724,0.00783446771114922,0
"3018","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"lumichrome","MQ","original","lumichrome MQ original",0.995982532749672,24,7.34635671773586,7.34635671773586,0,7.34635671773586,0.0225754862827725,0.0932561507778926,0.478236670655859,0.0026500860685209,10,16,24,1,2.29533467249328e-05,0.227325103479809,-0.026769665112653,1
"3019","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"citrulline","MQ","original","citrulline MQ original",0.996463383987858,24,16.6004622858599,16.6004622858599,0,16.6004622858599,0.0510135190845476,0.29118967455076,1.49328038231159,1.2445326039544e-09,12,14,24,1,0.546361954000382,0.00522177957202121,0.0133460295231317,0
"3020","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"n-acetylglucosamine204","MQ","original","n-acetylglucosamine204 MQ original",0.997370121277674,23,1.31873053770991,1.31873053770991,0,1.31873053770991,0.00405248265345856,0.0183204459921273,0.0939510050878323,6.08132753194806e-13,4,18,24,1,0.000127273839435428,0.190400629367028,-0.0111754485361849,1
"3021","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"leucine","MQ","original","leucine MQ original",0.998189871305684,24,35.8629817715845,35.8629817715845,0.366981992164484,35.49599977942,0.109079845548334,0.831591412276695,4.26457134500869,0.126736988302418,10,16,24,0,0.295123487588664,0.0156469664667905,-0.0151397827333421,0
"3022","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"methionine","MQ","original","methionine MQ original",0.979365040216442,13,9.11872984771995,9.11872984771995,2.85468535748797,6.26404449023198,0.0192495213474323,0.129009592838498,0.661587655582041,0.574028146363454,8,12,24,0,0.0341754922231355,0.0625025082453176,0.0188342705185886,1
"3023","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"MTA","MQ","original","MTA MQ original",0.996150100661098,24,17.0683593572456,17.0683593572456,1.20729527863838,15.8610640786072,0.0487413350991117,0.163930094841125,0.84066715303141,3.92697259359252e-09,6,16,24,1,0.45725929534217,0.00791924046541766,-0.00180348588297245,0
"3024","120_RP_filter_C_T46","C","46C",46,2022-07-30 08:00:00,"xanthosine neg","MQ","original","xanthosine neg MQ original",0.999211849571895,13,1.80338761491817,1.80338761491817,0,1.80338761491817,0.00554184256596439,0.0173041983574733,0.0887394787562732,0.014715980719142,4,14,24,1,0.96146218707577,3.35914376108158e-05,-2.39326941887582e-05,0
"3025","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"MTA","MQ","original","MTA MQ original",0.996150100661098,24,6.32367579827584,6.32367579827584,1.20729527863838,5.11638051963746,0.0165660147374678,0.0557159208201924,0.871172404843731,3.92697259359252e-09,6,16,24,1,0.45725929534217,0.00791924046541766,-0.00180348588297245,0
"3026","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"spermidine","MM","original","spermidine MM original",0.871885188537717,14,0,0,0,0,0,0,0,0.999999999965454,10,6,24,0,2.69092556089608e-06,0.271553578515262,0.795690757589424,1
"3027","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"lumichrome","MQ","original","lumichrome MQ original",0.995982532749672,24,6.27902949949006,6.27902949949006,0,6.27902949949006,0.0203304845732854,0.0839823652525584,1.31314565073149,0.0026500860685209,10,16,24,1,2.29533467249328e-05,0.227325103479809,-0.026769665112653,1
"3028","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"methionine","MQ","original","methionine MQ original",0.979365040216442,13,6.00860314017693,6.00860314017693,2.97965158656211,0,0,0,0,0.574028146363454,8,12,24,0,0.0341754922231355,0.0625025082453176,0.0188342705185886,1
"3029","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"3-methyl-2-oxobutanoic acid","MQ","original","3-methyl-2-oxobutanoic acid MQ original",0.996791556627532,21,2.17190094394594,2.17190094394594,1.9136587941756,0,0,0,0,0.000670471301658057,16,12,24,1,0.197585306216503,0.0236028430269088,0.0102829807751837,0
"3030","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"4-hydroxybenzoic acid","MQ","original","4-hydroxybenzoic acid MQ original",0.998866482032652,21,0.842483355500497,0.842483355500497,0,0.842483355500497,0.00272782519394815,0.0197496756005513,0.308805313356327,6.13374615921615e-05,10,14,24,1,0.000339628648381781,0.168642967040449,-0.00609609227219012,1
"3031","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"adenine pos","MQ","original","adenine pos MQ original",0.974485231736213,18,1.2456816757335,1.2456816757335,0,0,0,0,0,0.999999952406282,10,6,24,0,0.000212341445644036,0.179106122178472,0.0251601722760289,1
"3032","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"alpha-ketoglutaric acid","MQ","original","alpha-ketoglutaric acid MQ original",0.996373754795592,13,0,0,0,0,0,0,0,0.999999999997642,10,6,24,0,0.255336321865806,0.0184439088040578,0.0678566226067568,0
"3033","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"aspartic acid neg","MQ","original","aspartic acid neg MQ original",0.999191010493507,18,6.20828752703338,6.20828752703338,0,6.20828752703338,0.0201014334787124,0.151025044918951,2.36142290456398,0.999956317746745,10,16,24,0,0.793903476926343,0.00098149229697724,0.00783446771114922,0
"3034","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"threonine (isom. homoserine)","MM","original","threonine (isom. homoserine) MM original",0.90162151276754,13,0,0,0,0,0,0,0,0.999999999999998,8,6,24,0,0.061351262300445,0.0491164848431755,2.2805120770656,0
"3035","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"n-acetylglucosamine204","MQ","original","n-acetylglucosamine204 MQ original",0.997370121277674,23,3.26867775917796,3.26867775917796,0,3.26867775917796,0.0105834512743419,0.0478456205892493,0.748112635246455,6.08132753194806e-13,4,18,24,1,0.000127273839435428,0.190400629367028,-0.0111754485361849,1
"3036","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"cytosine","MQ","original","cytosine MQ original",0.998695224686736,11,0,0,0,0,0,0,0,1,12,6,24,0,4.82395780535626e-06,0.259731988116063,0.00722000590227308,1
"3037","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"desthiobiotin","MQ","original","desthiobiotin MQ original",0.999988888265056,12,0.532682576050654,0.532682576050654,0,0.532682576050654,0.00172474024779391,0.00804975379349348,0.125865699919225,0.00360594552745469,10,8,24,1,0.923206569326018,0.000133686403497989,8.19596108525018e-05,0
"3038","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"glutathione pos","MQ","original","glutathione pos MQ original",0.98510047956785,20,22.7195904246726,22.7195904246726,11.0312188422675,0,0,0,0,0.000839380368363877,12,6,24,1,0.000464923444128181,0.161595953535665,0.70831385473409,1
"3039","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"guanine","MQ","original","guanine MQ original",0.991241977866956,16,0,0,1.15922649325611,0,0,0,0,0.9999975852081,10,6,24,0,0.761276746459022,0.00132710114971849,0.00247901821440256,0
"3040","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"guanosine pos","MQ","original","guanosine pos MQ original",0.999234170182166,24,0.69503374349874,0.69503374349874,0.0449538157125517,0.650079927786188,0.00210485393392927,0.00743132584381155,0.116195979734834,0.0207147332965842,8,6,24,1,0.206196357758745,0.0227286546712215,0.000519545960654279,0
"3041","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"hexose-6-phosphate","MQ","original","hexose-6-phosphate MQ original",0.996909277100403,19,2.77906525060905,2.77906525060905,1.33994849703548,1.43911675357357,0.00465962788677137,0.0153226829555126,0.239584994064643,0.0127698523927775,10,8,24,1,0.722985760365963,0.00180622962643505,0.00087165896476693,0
"3042","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"inosine 5-monophosphate pos","MQ","original","inosine 5-monophosphate pos MQ original",0.993768963842998,21,36.5196722657513,36.5196722657513,0,36.5196722657513,0.11824480736722,0.301514158062117,4.71446599655247,1.32654614920799e-05,6,8,24,1,0.248319968699133,0.0189925916007248,0.0590303881266993,0
"3043","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"isoleucine","MQ","original","isoleucine MQ original",0.999160181657184,24,11.4100289122148,11.4100289122148,1.40441834772151,10.0056105644933,0.0323965528819785,0.246981420156884,3.86179380296293,6.13604097004068e-08,10,6,24,1,0.0253058021648195,0.0694489135365775,-0.0401633221140842,1
"3044","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"kynurenine","MQ","original","kynurenine MQ original",0.999705423078898,12,0,0,0,0,0,0,0,0.999999999999874,10,14,24,0,0.226237519401653,0.0208487270478438,0.000655217405060128,0
"3045","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"leucine","MQ","original","leucine MQ original",0.998189871305684,24,11.9372713427927,11.9372713427927,0.57363511320035,11.3636362295924,0.036793620906052,0.280503323214546,4.3859412364394,0.126736988302418,10,16,24,0,0.295123487588664,0.0156469664667905,-0.0151397827333421,0
"3046","13_RP_filter_A_T4_DF500X","A","4A",4,2022-07-28 14:00:00,"glutamic acid neg","MQ","df500x","glutamic acid neg MQ df500x",0.95713219426349,24,96.8411603593518,48420.5801796759,0,48420.5801796759,156.778027313358,1065.57484750464,16661.2951697852,0.000101536215005136,10,6,24,1,0.0105755717443562,0.0897400308537861,271.659746997047,1
"3047","13_RP_filter_A_T4_DF500X","A","4A",4,2022-07-28 14:00:00,"sucrose387 neg","MQ","df500x","sucrose387 neg MQ df500x",0.998306302694827,21,14.1163972062852,7058.1986031426,0,7058.1986031426,22.8533084337363,66.7639743901149,1043.91942680201,2.20087323702796e-19,12,14,24,1,0.415125524850398,0.00950921089547059,14.8516456311456,0
"3048","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"cytidine pos","MQ","original","cytidine pos MQ original",0.99834267919947,24,11.6962639158827,11.6962639158827,0,11.6962639158827,0.0378706156940718,0.155705187460208,2.43460146775844,1.9134655552702e-09,10,12,24,1,0.207879962890191,0.0225626756746138,-0.0309163355947428,0
"3049","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"UDP-glucose","MQ","original","UDP-glucose MQ original",0.994904185641789,21,0,0,0,0,0,0,0,0.000624356867316913,4,18,24,1,0.0211946251516687,0.0735616032417874,-0.0431053657900931,1
"3050","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"NADP","MQ","original","NADP MQ original",0.99628573730501,23,54.7659280341413,54.7659280341413,14.8365329615526,39.9293950725887,0.129284939752204,0.173907991219117,2.71921994111588,0.000870169553315365,6,8,24,1,0.00517801030061368,0.106360425803097,0.0780061884370908,1
"3051","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"nicotinamide","MQ","original","nicotinamide MQ original",0.984436596775552,17,4.46404033547374,4.46404033547374,11.3890424041169,0,0,0,0,0.999999907380676,22,6,24,0,0.469316434353539,0.007505062875807,0.0113411919272465,0
"3052","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"pantothenic acid neg","MQ","original","pantothenic acid neg MQ original",0.999469507739185,21,0,0,0,0,0,0,0,0.0427361065370099,10,14,24,1,0.0587081983547016,0.0501150936330056,0.00111737759158576,0
"3053","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"phenylalanine","MQ","original","phenylalanine MQ original",0.999612837799534,24,16.915454109966,16.915454109966,1.33384747688555,15.5816066330804,0.0504507286208117,0.305410307045291,4.77538606085968,4.88122008181451e-11,10,16,24,1,0.0104477240683733,0.090023359704463,-0.0401835679446262,1
"3054","13_RP_filter_A_T4","A","4A",4,2022-07-28 14:00:00,"proline","MQ","original","proline MQ original",0.995437210706399,24,70.5189205335329,70.5189205335329,0,70.5189205335329,0.228328888429043,1.98322668660681,31.0096707814862,0.00184172083923247,4,14,24,1,0.234498635360995,0.0201300387363181,-0.123306350061881,0
